dataset_index,synset,true_label,true_class,clean_pred,clean_class,clean_conf,adv_pred,adv_class,adv_conf,attack_success,linf,mean_abs_delta,cam_ssim,cam_l1,cam_cosine
276,n01440764,0,tench,0,tench,0.40456926822662354,389,barracouta,0.9992621541023254,True,0.03137257695198059,0.018372375518083572,0.3931859213780109,0.14533835649490356,0.5601931214332581
277,n01440764,0,tench,0,tench,0.36760491132736206,284,Siamese cat,0.9999566078186035,True,0.03137257695198059,0.01787540875375271,0.3155481830446563,0.11966975778341293,0.06545615196228027
278,n01440764,0,tench,0,tench,0.3540266454219818,187,Yorkshire terrier,0.7508872747421265,True,0.03137257695198059,0.017244575545191765,0.31639329203679206,0.15169420838356018,0.5470103025436401
279,n01440764,0,tench,0,tench,0.5646538138389587,251,dalmatian,0.9988605976104736,True,0.03137257695198059,0.017742319032549858,0.13281351184783777,0.22238986194133759,0.007598550990223885
280,n01440764,0,tench,0,tench,0.5105271339416504,63,Indian cobra,0.999727189540863,True,0.03137257695198059,0.01780051365494728,0.3089011408907503,0.13958068192005157,0.543264627456665
281,n01440764,0,tench,0,tench,0.40425172448158264,218,Welsh springer spaniel,0.9161430597305298,True,0.03137257695198059,0.017820140346884727,0.14309651376327479,0.21422113478183746,0.21906891465187073
282,n01440764,0,tench,0,tench,0.48489972949028015,336,marmot,0.9999767541885376,True,0.03137257695198059,0.017446784302592278,0.29484996284163634,0.12305352091789246,0.26581910252571106
283,n01440764,0,tench,0,tench,0.5713397264480591,364,three-toed sloth,0.999996542930603,True,0.03137257695198059,0.017940588295459747,0.16896458562249275,0.16688628494739532,0.32788076996803284
284,n01440764,0,tench,0,tench,0.5876349806785583,50,American alligator,0.9999690055847168,True,0.03137257695198059,0.01793188601732254,0.21607854063308166,0.15380869805812836,0.06457836925983429
285,n01440764,0,tench,0,tench,0.3719203770160675,395,gar,1.0,True,0.03137257695198059,0.017809605225920677,0.24848200050229025,0.16993491351604462,0.1381632536649704
286,n01440764,0,tench,0,tench,0.5117610096931458,391,coho,0.9993521571159363,True,0.03137257695198059,0.018025517463684082,0.45781830261450773,0.10124325007200241,0.7698250412940979
287,n01440764,0,tench,0,tench,0.6343904137611389,198,standard schnauzer,0.9962693452835083,True,0.03137257695198059,0.017897067591547966,0.0762786729285012,0.18971693515777588,0.08829331398010254
288,n01440764,0,tench,0,tench,0.44661667943000793,815,spider web,0.9998950958251953,True,0.03137257695198059,0.01762649044394493,0.20121799172308463,0.2082376927137375,0.01663915067911148
289,n01440764,0,tench,0,tench,0.5225191116333008,259,Pomeranian,0.9990084767341614,True,0.03137257695198059,0.018152577802538872,0.21817180492611252,0.21064667403697968,0.5002043843269348
290,n01440764,0,tench,0,tench,0.3871181905269623,364,three-toed sloth,0.10187602788209915,True,0.03137257695198059,0.017251497134566307,0.46373739635629113,0.10177123546600342,0.8115605711936951
291,n01440764,0,tench,0,tench,0.44680383801460266,611,jigsaw puzzle,0.9999874830245972,True,0.03137257695198059,0.016824061051011086,0.28262670044322385,0.1655077040195465,0.22471857070922852
292,n01440764,0,tench,0,tench,0.5508336424827576,389,barracouta,0.9999996423721313,True,0.03137257695198059,0.018292035907506943,0.1237072100435641,0.301472544670105,0.1339348405599594
293,n01440764,0,tench,0,tench,0.4127039313316345,377,marmoset,0.9961366057395935,True,0.03137257695198059,0.01771892048418522,0.11504469227499663,0.2808901071548462,0.0006994456052780151
294,n01440764,0,tench,0,tench,0.579984724521637,397,puffer,0.9999608993530273,True,0.03137257695198059,0.01777150295674801,0.22672182413710348,0.2147972285747528,0.1531052142381668
295,n01440764,0,tench,0,tench,0.9276965856552124,160,Afghan hound,0.9977514147758484,True,0.03137257695198059,0.017927462235093117,0.0822572760440434,0.175990030169487,0.04266119748353958
296,n01440764,0,tench,0,tench,0.5504283905029297,589,hand blower,0.9999673366546631,True,0.03137257695198059,0.01782393828034401,0.16321266916042204,0.157613605260849,0.14916716516017914
297,n01440764,0,tench,0,tench,0.482352614402771,987,corn,0.9986395239830017,True,0.03137257695198059,0.017956335097551346,0.24963675722882753,0.08379565179347992,0.7673746347427368
298,n01440764,0,tench,0,tench,0.5042147636413574,86,partridge,0.9436506628990173,True,0.03137257695198059,0.017907559871673584,0.23465989134177004,0.1722659021615982,0.24045135080814362
299,n01440764,0,tench,0,tench,0.5690813064575195,391,coho,0.9999388456344604,True,0.03137257695198059,0.017896505072712898,0.3975951701706296,0.1371178776025772,0.5241307020187378
300,n01440764,0,tench,0,tench,0.6163725256919861,364,three-toed sloth,0.999998927116394,True,0.03137257695198059,0.01812802255153656,0.16201221951058375,0.1930278241634369,0.05545566603541374
301,n01440764,0,tench,0,tench,0.5152713060379028,611,jigsaw puzzle,0.9999768733978271,True,0.03137257695198059,0.017413947731256485,0.33148870352384835,0.12248649448156357,0.16896216571331024
302,n01440764,0,tench,0,tench,0.41087016463279724,391,coho,0.9993213415145874,True,0.03137257695198059,0.018085217103362083,0.3019585811065938,0.19839151203632355,0.4184693694114685
303,n01440764,0,tench,0,tench,0.4400455057621002,758,reel,0.9999996423721313,True,0.03137257695198059,0.018294360488653183,0.09003414698541044,0.30616623163223267,0.25570517778396606
304,n01440764,0,tench,0,tench,0.5436851382255554,391,coho,0.999993085861206,True,0.03137257695198059,0.01785729080438614,0.20301593796785275,0.2132502645254135,0.23186525702476501
306,n01440764,0,tench,0,tench,0.45582902431488037,391,coho,0.9985729455947876,True,0.03137257695198059,0.018393779173493385,0.29373225231808314,0.11964890360832214,0.05946020036935806
307,n01440764,0,tench,0,tench,0.48512327671051025,36,terrapin,0.999980092048645,True,0.03137257695198059,0.01763896271586418,0.314505241282649,0.18174049258232117,0.43960338830947876
308,n01440764,0,tench,0,tench,0.48542720079421997,86,partridge,0.5658361911773682,True,0.03137257695198059,0.017764247953891754,0.3183653511139585,0.15166185796260834,0.43768781423568726
309,n01440764,0,tench,0,tench,0.5283125638961792,391,coho,0.9999092817306519,True,0.03137257695198059,0.01795896142721176,0.2726867613994631,0.15795451402664185,0.12384216487407684
311,n01440764,0,tench,0,tench,0.5452318787574768,151,Chihuahua,0.999427080154419,True,0.03137257695198059,0.01724890246987343,0.408808312960595,0.09492023289203644,0.6625766158103943
312,n01440764,0,tench,0,tench,0.6490755081176758,395,gar,0.9998865127563477,True,0.03137257695198059,0.017488958314061165,0.34129272766880675,0.24422548711299896,0.6272210478782654
313,n01440764,0,tench,0,tench,0.35518404841423035,970,alp,0.9212824106216431,True,0.03137257695198059,0.017954174429178238,0.15550637604461726,0.1674615442752838,0.12381543964147568
314,n01440764,0,tench,0,tench,0.4155244827270508,372,baboon,0.9999898672103882,True,0.03137257695198059,0.017780715599656105,0.4554465311287162,0.11722185462713242,0.16690750420093536
315,n01440764,0,tench,0,tench,0.5198743939399719,182,Border terrier,0.9996331930160522,True,0.03137257695198059,0.017789717763662338,0.323742119596075,0.15357667207717896,0.4259430766105652
316,n01440764,0,tench,0,tench,0.3662886619567871,329,sea cucumber,1.0,True,0.03137257695198059,0.017258958891034126,0.4309939229399316,0.14962060749530792,0.6223606467247009
317,n01440764,0,tench,0,tench,0.30692827701568604,391,coho,0.9999958276748657,True,0.03137257695198059,0.017946314066648483,0.3877386755385187,0.1982039362192154,0.32944196462631226
318,n01440764,0,tench,0,tench,0.5330331921577454,970,alp,0.9452585577964783,True,0.03137257695198059,0.017390312626957893,0.2714117330221402,0.12432270497083664,0.00573364645242691
319,n01440764,0,tench,0,tench,0.6029484868049622,731,plunger,1.0,True,0.03137257695198059,0.017956778407096863,0.2653746850654365,0.14974913001060486,0.2905537784099579
320,n01440764,0,tench,0,tench,0.4348963499069214,285,Egyptian cat,0.9999611377716064,True,0.03137257695198059,0.017513971775770187,0.3832200398938903,0.1435776948928833,0.15995502471923828
321,n01440764,0,tench,0,tench,0.523169219493866,382,squirrel monkey,0.8461996912956238,True,0.03137257695198059,0.017745262011885643,0.5236821849081119,0.11768162250518799,0.7189475297927856
322,n01440764,0,tench,0,tench,0.48054373264312744,192,cairn,0.15482647716999054,True,0.03137257695198059,0.017820926383137703,0.2070262188274103,0.12049957364797592,0.12105622887611389
323,n01440764,0,tench,0,tench,0.5363583564758301,641,maraca,0.9999998807907104,True,0.03137257695198059,0.01782514713704586,0.12973691514787314,0.17779120802879333,0.10496848821640015
324,n01440764,0,tench,0,tench,0.5692906379699707,715,pickelhaube,0.15227831900119781,True,0.03137257695198059,0.017717640846967697,0.2374542675990801,0.26299339532852173,0.5705010294914246
325,n01440764,0,tench,0,tench,0.49167612195014954,395,gar,0.9997817873954773,True,0.03137257695198059,0.01864640600979328,0.27889392497864673,0.14731672406196594,0.6026634573936462
326,n01440764,0,tench,0,tench,0.5318917632102966,389,barracouta,0.9990193843841553,True,0.03137257695198059,0.017981089651584625,0.21997809207023167,0.21398240327835083,0.08525952696800232
327,n01440764,0,tench,0,tench,0.44385865330696106,363,armadillo,0.9999998807907104,True,0.03137257695198059,0.017642024904489517,0.24222479918205736,0.2323250025510788,0.2692221999168396
328,n01440764,0,tench,0,tench,0.51209557056427,816,spindle,0.9999966621398926,True,0.03137257695198059,0.017705459147691727,0.3301235602628499,0.1810433715581894,0.3350697159767151
329,n01440764,0,tench,0,tench,0.43364185094833374,67,diamondback,0.9809921383857727,True,0.03137257695198059,0.017874594777822495,0.23274117375240008,0.20370903611183167,0.12502656877040863
330,n01440764,0,tench,0,tench,0.5199402570724487,151,Chihuahua,0.9862030744552612,True,0.03137257695198059,0.01758623868227005,0.3047697607858262,0.19771797955036163,0.47734370827674866
331,n01440764,0,tench,0,tench,0.5712558031082153,391,coho,0.9997082352638245,True,0.03137257695198059,0.017569072544574738,0.3937037211035274,0.1162973940372467,0.37558385729789734
332,n01440764,0,tench,0,tench,0.40180301666259766,796,ski mask,0.9989099502563477,True,0.03137257695198059,0.018039267510175705,0.20465772567066953,0.1247355192899704,0.5304561257362366
333,n01440764,0,tench,0,tench,0.6070355176925659,328,sea urchin,1.0,True,0.03137257695198059,0.017958343029022217,0.2749162775687303,0.20046018064022064,0.19507810473442078
334,n01440764,0,tench,0,tench,0.4705370366573334,223,schipperke,0.04404116049408913,True,0.03137257695198059,0.016703203320503235,0.2913224076802752,0.18909306824207306,0.13571660220623016
335,n01440764,0,tench,0,tench,0.45027250051498413,364,three-toed sloth,0.9999885559082031,True,0.03137257695198059,0.017850462347269058,0.295161461233887,0.16225019097328186,0.4177033305168152
336,n01440764,0,tench,0,tench,0.4069812595844269,84,peacock,0.9999507665634155,True,0.03137257695198059,0.017859753221273422,0.18744729194110768,0.23366957902908325,0.2529459595680237
337,n01440764,0,tench,0,tench,0.6224995851516724,224,groenendael,0.999790608882904,True,0.03137257695198059,0.018365100026130676,0.34656126883520866,0.1181471198797226,0.723859965801239
338,n01440764,0,tench,0,tench,0.5553569793701172,862,torch,0.9999992847442627,True,0.03137257695198059,0.017531925812363625,0.3340848286465788,0.16791318356990814,0.40003296732902527
339,n01440764,0,tench,0,tench,0.49839091300964355,389,barracouta,0.924107015132904,True,0.03137257695198059,0.0179345291107893,0.27822785158699603,0.2099153995513916,0.10720515996217728
341,n01440764,0,tench,0,tench,0.4573057293891907,970,alp,0.01407655980437994,True,0.03137257695198059,0.01838664524257183,0.21531631008198718,0.19888074696063995,0.1974792778491974
342,n01440764,0,tench,0,tench,0.5951982140541077,998,ear,0.5105598568916321,True,0.03137257695198059,0.017712635919451714,0.2231276500722393,0.21768765151500702,0.44613832235336304
343,n01440764,0,tench,0,tench,0.4620094299316406,452,bonnet,0.999997615814209,True,0.03137257695198059,0.017993178218603134,0.219658712175067,0.21742123365402222,0.10518816113471985
344,n01440764,0,tench,0,tench,0.5834844708442688,389,barracouta,0.8664209842681885,True,0.03137257695198059,0.01787411980330944,0.29859035494158703,0.2044920176267624,0.5330490469932556
345,n01440764,0,tench,0,tench,0.6181856989860535,61,boa constrictor,0.999944806098938,True,0.03137257695198059,0.01806063763797283,0.15561949712189463,0.27232712507247925,0.22901666164398193
346,n01440764,0,tench,0,tench,0.5586513876914978,377,marmoset,0.9992517828941345,True,0.03137257695198059,0.017669808119535446,0.13655247807353732,0.2526702880859375,0.3014051914215088
347,n01440764,0,tench,0,tench,0.5070174932479858,364,three-toed sloth,0.9998294115066528,True,0.03137257695198059,0.017729010432958603,0.3164942965602426,0.12266010046005249,0.7035859823226929
348,n01440764,0,tench,0,tench,0.33145102858543396,389,barracouta,0.9997062087059021,True,0.03137257695198059,0.01773667335510254,0.4184521654559759,0.13805928826332092,0.5615129470825195
349,n01440764,0,tench,0,tench,0.5593369007110596,50,American alligator,0.9998401403427124,True,0.03137257695198059,0.01776014268398285,0.4504703537632694,0.12148761004209518,0.7177157402038574
350,n01440764,0,tench,0,tench,0.4376041293144226,265,toy poodle,0.9122347831726074,True,0.03137257695198059,0.017920339480042458,0.37427908354275574,0.1306285709142685,0.12100270390510559
351,n01440764,0,tench,0,tench,0.47313693165779114,364,three-toed sloth,0.9999920129776001,True,0.03137257695198059,0.01790771260857582,0.39281346234738385,0.07764943689107895,0.5923537611961365
352,n01440764,0,tench,0,tench,0.45032456517219543,39,common iguana,0.9999988079071045,True,0.03137257695198059,0.017963098362088203,0.19873922602711505,0.21287213265895844,0.17892460525035858
353,n01440764,0,tench,0,tench,0.2244395762681961,34,leatherback turtle,0.9999947547912598,True,0.03137257695198059,0.017648175358772278,0.2781555206646151,0.19541893899440765,0.5305904150009155
354,n01440764,0,tench,0,tench,0.5427210330963135,943,cucumber,0.9999363422393799,True,0.03137257695198059,0.01746639609336853,0.45443006688135384,0.09295620024204254,0.408460408449173
355,n01440764,0,tench,0,tench,0.4549814760684967,212,English setter,0.9999918937683105,True,0.03137257695198059,0.017802085727453232,0.3137797686295484,0.13329114019870758,0.11857163906097412
356,n01440764,0,tench,0,tench,0.5703787207603455,568,fur coat,0.9941125512123108,True,0.03137257695198059,0.017765304073691368,0.14697290090428058,0.17150495946407318,0.2960924804210663
357,n01440764,0,tench,0,tench,0.5477612018585205,203,West Highland white terrier,0.8536722660064697,True,0.03137257695198059,0.017782675102353096,0.18985804705777265,0.16878661513328552,0.06297460198402405
358,n01440764,0,tench,0,tench,0.6242973804473877,192,cairn,0.999980092048645,True,0.03137257695198059,0.017927639186382294,0.3054267912420318,0.14057306945323944,0.22447006404399872
359,n01440764,0,tench,0,tench,0.6784647703170776,381,spider monkey,0.9997723698616028,True,0.03137257695198059,0.01777762733399868,0.08029528046996871,0.30019789934158325,0.2404489517211914
360,n01440764,0,tench,0,tench,0.4864428639411926,86,partridge,0.9703003168106079,True,0.03137257695198059,0.017845654860138893,0.4312836753582237,0.1276220828294754,0.7283704280853271
361,n01440764,0,tench,0,tench,0.46680691838264465,256,Newfoundland,0.9061565399169922,True,0.03137257695198059,0.018140967935323715,0.2683197669579951,0.17174455523490906,0.3865080773830414
362,n01440764,0,tench,0,tench,0.4907546639442444,411,apron,0.999974250793457,True,0.03137257695198059,0.01716046780347824,0.4127188026129911,0.10201797634363174,0.5680715441703796
363,n01440764,0,tench,0,tench,0.6042700409889221,903,wig,0.9997374415397644,True,0.03137257695198059,0.017412161454558372,0.27112906987922203,0.144865483045578,0.060457728803157806
364,n01440764,0,tench,0,tench,0.41788163781166077,397,puffer,0.9999923706054688,True,0.03137257695198059,0.01741921901702881,0.34628754792579153,0.1653526872396469,0.5190982222557068
365,n01440764,0,tench,0,tench,0.5962230563163757,257,Great Pyrenees,0.6435915231704712,True,0.03137257695198059,0.01639862172305584,0.2548832299209951,0.12648551166057587,0.022790180519223213
366,n01440764,0,tench,0,tench,0.48838725686073303,199,Scotch terrier,0.9996957778930664,True,0.03137257695198059,0.017902003601193428,0.12564273339346135,0.2006308138370514,0.3357817530632019
367,n01440764,0,tench,0,tench,0.5080070495605469,124,crayfish,0.9999769926071167,True,0.03137257695198059,0.0179637148976326,0.2521577415804784,0.19589665532112122,0.12378078699111938
368,n01440764,0,tench,0,tench,0.5736439228057861,937,broccoli,0.9999998807907104,True,0.03137257695198059,0.017610326409339905,0.3059726406291974,0.14178204536437988,0.09690152853727341
369,n01440764,0,tench,0,tench,0.40897607803344727,397,puffer,0.9999959468841553,True,0.03137257695198059,0.017439361661672592,0.43266946381596394,0.14980660378932953,0.45403820276260376
371,n01440764,0,tench,0,tench,0.40219369530677795,86,partridge,0.8330637812614441,True,0.03137257695198059,0.017477665096521378,0.1775076512090366,0.19580993056297302,0.27897119522094727
372,n01440764,0,tench,0,tench,0.5090847015380859,367,chimpanzee,0.9949581027030945,True,0.03137257695198059,0.017869211733341217,0.19800155439117417,0.1783658266067505,0.10292600095272064
373,n01440764,0,tench,0,tench,0.4786258935928345,395,gar,0.9999494552612305,True,0.03137257695198059,0.01824108697474003,0.2536943903333682,0.2222227305173874,0.4352922737598419
374,n01440764,0,tench,0,tench,0.4462810456752777,394,sturgeon,0.9999599456787109,True,0.03137257695198059,0.01777118444442749,0.24223469395263328,0.20429889857769012,0.09112519770860672
375,n01440764,0,tench,0,tench,0.3913494348526001,281,tabby,0.9586599469184875,True,0.03137257695198059,0.017634572461247444,0.27383544150461,0.1824473738670349,0.013684669509530067
376,n01440764,0,tench,0,tench,0.33112627267837524,796,ski mask,0.9986268281936646,True,0.03137257695198059,0.017806390300393105,0.2499393311581802,0.20980247855186462,0.03311615064740181
377,n01440764,0,tench,0,tench,0.4685054123401642,389,barracouta,0.989861249923706,True,0.03137257695198059,0.01874464750289917,0.29636872042566487,0.16661441326141357,0.26214858889579773
379,n01440764,0,tench,0,tench,0.5506384372711182,955,jackfruit,0.9972677230834961,True,0.03137257695198059,0.01785682514309883,0.2759939629162176,0.17901286482810974,0.36604321002960205
380,n01440764,0,tench,0,tench,0.5345333814620972,955,jackfruit,0.99997878074646,True,0.03137257695198059,0.01785208471119404,0.18682480358021886,0.22434531152248383,0.06531645357608795
381,n01440764,0,tench,0,tench,0.5267793536186218,227,kelpie,0.9961561560630798,True,0.03137257695198059,0.017648819833993912,0.1653655299087149,0.2561964690685272,0.29650604724884033
382,n01440764,0,tench,0,tench,0.6138318777084351,461,breastplate,0.9999998807907104,True,0.03137257695198059,0.017723988741636276,0.4568608027997066,0.09656401723623276,0.5567264556884766
383,n01440764,0,tench,0,tench,0.44049614667892456,86,partridge,0.9886800050735474,True,0.03137257695198059,0.017513958737254143,0.4330347341240704,0.09607929736375809,0.4295819103717804
384,n01440764,0,tench,0,tench,0.4788551926612854,151,Chihuahua,0.9991458654403687,True,0.03137257695198059,0.01689564436674118,0.2532399781436959,0.16073612868785858,0.06706591695547104
385,n01440764,0,tench,0,tench,0.43012890219688416,51,triceratops,0.9999977350234985,True,0.03137257695198059,0.017779404297471046,0.2890956035309826,0.17177923023700714,0.3696975111961365
386,n01440764,0,tench,0,tench,0.6496090888977051,442,bell cote,0.9999241828918457,True,0.03137257695198059,0.017933210358023643,0.23825302773932203,0.11165525764226913,0.6090880632400513
387,n02102040,217,English springer,217,English springer,0.5880430340766907,187,Yorkshire terrier,0.9991389513015747,True,0.03137257695198059,0.018056681379675865,0.018181446677138988,0.3882908821105957,0.0
388,n02102040,217,English springer,217,English springer,0.5530332326889038,240,Appenzeller,0.9985985159873962,True,0.03137257695198059,0.01812867447733879,0.19307453404711716,0.16981405019760132,0.004462093114852905
389,n02102040,217,English springer,217,English springer,0.437526136636734,673,mouse,0.9999997615814209,True,0.03137257695198059,0.017659125849604607,0.3056528000221576,0.18776176869869232,0.03484981134533882
390,n02102040,217,English springer,217,English springer,0.42019397020339966,700,paper towel,0.9985563158988953,True,0.03137257695198059,0.017990021035075188,0.24574427250603834,0.1899869740009308,0.4203803539276123
391,n02102040,217,English springer,217,English springer,0.29244422912597656,194,Dandie Dinmont,0.9913512468338013,True,0.03137257695198059,0.0179655309766531,0.14951397388996795,0.18380697071552277,0.1493007242679596
392,n02102040,217,English springer,217,English springer,0.5716322064399719,230,Shetland sheepdog,0.999413251876831,True,0.03137257695198059,0.017344973981380463,0.2910010355128713,0.1849346160888672,0.55415278673172
393,n02102040,217,English springer,217,English springer,0.5153635144233704,539,doormat,1.0,True,0.03137257695198059,0.01798320934176445,0.28620897589969807,0.12250397354364395,0.6854578256607056
394,n02102040,217,English springer,217,English springer,0.30259865522384644,173,Ibizan hound,0.9993854761123657,True,0.03137257695198059,0.017953023314476013,0.3096507854367879,0.12120183557271957,0.08656582981348038
395,n02102040,217,English springer,217,English springer,0.16439056396484375,8,hen,0.9916797280311584,True,0.03137257695198059,0.018289461731910706,0.4270230740359977,0.11799473315477371,0.07290522754192352
396,n02102040,217,English springer,217,English springer,0.5196754932403564,898,water bottle,0.9999501705169678,True,0.03137257695198059,0.017599141225218773,0.37731641304180963,0.1642075628042221,0.2101563811302185
397,n02102040,217,English springer,217,English springer,0.3633376657962799,171,Italian greyhound,0.999790370464325,True,0.03137257695198059,0.017969971522688866,0.2632464523556098,0.1540662795305252,0.023809831589460373
398,n02102040,217,English springer,217,English springer,0.4294435977935791,852,tennis ball,1.0,True,0.03137257695198059,0.017643341794610023,0.25133454355855983,0.1944277435541153,0.09300471842288971
399,n02102040,217,English springer,217,English springer,0.5314092636108398,215,Brittany spaniel,0.9986464381217957,True,0.03137257695198059,0.01791057363152504,0.12412436592003195,0.29143011569976807,0.41663286089897156
400,n02102040,217,English springer,217,English springer,0.5249282121658325,700,paper towel,0.9962594509124756,True,0.03137257695198059,0.017807794734835625,0.2789398760622714,0.18856525421142578,0.49051156640052795
401,n02102040,217,English springer,217,English springer,0.4917066693305969,201,silky terrier,0.9997044205665588,True,0.03137257695198059,0.018200034275650978,0.0931205879121787,0.12673906981945038,0.0
402,n02102040,217,English springer,217,English springer,0.3742649257183075,152,Japanese spaniel,0.9303297996520996,True,0.03137257695198059,0.017845114693045616,0.33421228643831286,0.1382235288619995,0.012943314388394356
403,n02102040,217,English springer,217,English springer,0.3834790885448456,267,standard poodle,0.9993725419044495,True,0.03137257695198059,0.017309973016381264,0.212217435616512,0.23317153751850128,0.2156076431274414
404,n02102040,217,English springer,217,English springer,0.49440130591392517,676,muzzle,0.999707043170929,True,0.03137257695198059,0.017844757065176964,0.18667773757438652,0.23716525733470917,0.38648518919944763
405,n02102040,217,English springer,217,English springer,0.11933089792728424,797,sleeping bag,1.0,True,0.03137257695198059,0.01765984296798706,0.2943046550989761,0.13327276706695557,0.6329011917114258
406,n02102040,217,English springer,217,English springer,0.36543866991996765,218,Welsh springer spaniel,0.993073046207428,True,0.03137257695198059,0.018035463988780975,0.33404825421858375,0.15145669877529144,0.16134798526763916
407,n02102040,217,English springer,217,English springer,0.35076767206192017,212,English setter,0.9999812841415405,True,0.03137257695198059,0.018134184181690216,0.25448744037544574,0.18779489398002625,0.22891797125339508
408,n02102040,217,English springer,217,English springer,0.5632787942886353,218,Welsh springer spaniel,0.9983150959014893,True,0.03137257695198059,0.018549056723713875,0.05745596857507338,0.2829517126083374,0.013860577717423439
409,n02102040,217,English springer,217,English springer,0.47515419125556946,232,Border collie,0.98678058385849,True,0.03137257695198059,0.017868252471089363,0.43920847748844694,0.17364923655986786,0.11188413947820663
410,n02102040,217,English springer,217,English springer,0.45379188656806946,156,Blenheim spaniel,0.5653085112571716,True,0.03137257695198059,0.017846200615167618,0.23465373798643427,0.16627739369869232,0.11622631549835205
411,n02102040,217,English springer,217,English springer,0.3157816231250763,543,dumbbell,1.0,True,0.03137257695198059,0.017414018511772156,0.26067606048789593,0.1672801524400711,0.19239398837089539
412,n02102040,217,English springer,217,English springer,0.7483131885528564,264,Cardigan,0.9999886751174927,True,0.03137257695198059,0.018243802711367607,0.1193153515481899,0.2973010540008545,0.19556578993797302
413,n02102040,217,English springer,217,English springer,0.2978345453739166,156,Blenheim spaniel,0.9997269511222839,True,0.03137257695198059,0.01811891607940197,0.319663520966395,0.15215349197387695,0.014290433377027512
414,n02102040,217,English springer,217,English springer,0.400335431098938,700,paper towel,0.9999995231628418,True,0.03137257695198059,0.01760968752205372,0.33002737331886084,0.13885149359703064,0.318523645401001
415,n02102040,217,English springer,217,English springer,0.27900710701942444,200,Tibetan terrier,0.999332845211029,True,0.03137257695198059,0.01822218857705593,0.1765840814147047,0.2324734926223755,0.24171417951583862
416,n02102040,217,English springer,217,English springer,0.38735708594322205,187,Yorkshire terrier,0.9885849356651306,True,0.03137257695198059,0.018151437863707542,0.3801489511739888,0.10858136415481567,0.009019436314702034
417,n02102040,217,English springer,217,English springer,0.5208718776702881,247,Saint Bernard,0.9994988441467285,True,0.03137257695198059,0.018078375607728958,0.3056527137357205,0.14415688812732697,0.5599498748779297
418,n02102040,217,English springer,217,English springer,0.12778539955615997,192,cairn,0.9999674558639526,True,0.03137257695198059,0.018114060163497925,0.22478347706838506,0.17512920498847961,0.014699404127895832
419,n02102040,217,English springer,217,English springer,0.42759257555007935,231,collie,0.9866873621940613,True,0.03137257695198059,0.01768009550869465,0.16477343045991366,0.2410159856081009,0.5312197804450989
420,n02102040,217,English springer,217,English springer,0.37754353880882263,267,standard poodle,0.9999232292175293,True,0.03137257695198059,0.017753291875123978,0.17684022394890858,0.20148447155952454,0.05124939605593681
421,n02102040,217,English springer,217,English springer,0.4746220111846924,155,Shih-Tzu,0.9960594177246094,True,0.03137257695198059,0.017971863970160484,0.17371537348214605,0.25221410393714905,0.1333668828010559
422,n02102040,217,English springer,217,English springer,0.45129886269569397,218,Welsh springer spaniel,0.9798998236656189,True,0.03137257695198059,0.017708387225866318,0.20314678528742683,0.2067735493183136,0.0
423,n02102040,217,English springer,217,English springer,0.42957305908203125,160,Afghan hound,0.9999390840530396,True,0.03137257695198059,0.01775585114955902,0.2854903512790846,0.2093818485736847,0.10244304686784744
424,n02102040,217,English springer,217,English springer,0.33457186818122864,244,Tibetan mastiff,0.9984246492385864,True,0.03137257695198059,0.017732324078679085,0.2105412038838606,0.26530301570892334,0.14076128602027893
425,n02102040,217,English springer,217,English springer,0.6329916715621948,256,Newfoundland,0.999722421169281,True,0.03137257695198059,0.017595086246728897,0.0984204098800096,0.288013756275177,0.06658084690570831
428,n02102040,217,English springer,217,English springer,0.5794373750686646,239,Bernese mountain dog,0.9989433884620667,True,0.03137257695198059,0.01814233511686325,0.5120609318665623,0.09821546077728271,0.04995335638523102
429,n02102040,217,English springer,217,English springer,0.09934423118829727,173,Ibizan hound,0.9999215602874756,True,0.03137257695198059,0.018123986199498177,0.06561682999547729,0.1521047055721283,0.0
430,n02102040,217,English springer,217,English springer,0.3616831302642822,201,silky terrier,0.9912999272346497,True,0.03137257695198059,0.017781231552362442,0.36437676181235473,0.12633900344371796,0.0012023759773001075
431,n02102040,217,English springer,217,English springer,0.5011916756629944,215,Brittany spaniel,0.9928372502326965,True,0.03137257695198059,0.01891261897981167,0.16211965380629514,0.16605111956596375,0.008073128759860992
433,n02102040,217,English springer,217,English springer,0.5184961557388306,731,plunger,1.0,True,0.03137257695198059,0.01811714842915535,0.2094875932434985,0.12343966960906982,0.0
434,n02102040,217,English springer,217,English springer,0.41627082228660583,567,frying pan,0.9999982118606567,True,0.03137257695198059,0.017980333417654037,0.12846113977318876,0.24300061166286469,0.21487605571746826
435,n02102040,217,English springer,217,English springer,0.17483624815940857,176,Saluki,0.9974201917648315,True,0.03137257695198059,0.01831192523241043,0.2764536533361617,0.1358882635831833,0.03762401267886162
436,n02102040,217,English springer,217,English springer,0.2614987790584564,175,otterhound,0.9995742440223694,True,0.03137257695198059,0.018107591196894646,0.21155808499879233,0.20931480824947357,0.0
437,n02102040,217,English springer,217,English springer,0.6223396062850952,257,Great Pyrenees,0.9984288811683655,True,0.03137257695198059,0.01787172071635723,0.43787974765345944,0.07411156594753265,0.38247817754745483
438,n02102040,217,English springer,217,English springer,0.6013700366020203,787,shield,0.9999619722366333,True,0.03137257695198059,0.017942683771252632,0.12067928526702941,0.12500303983688354,0.636628270149231
