dataset_index,true_label,adv_pred,adv_conf,attack_success,linf
682,217,700,1.0,True,0.03137257695198059
683,217,213,1.0,True,0.03137257695198059
684,217,151,1.0,True,0.03137257695198059
685,217,700,1.0,True,0.03137257695198059
686,217,523,1.0,True,0.03137257695198059
687,217,200,1.0,True,0.03137257695198059
688,217,266,0.9999996423721313,True,0.03137257695198059
689,217,257,1.0,True,0.03137257695198059
690,217,156,1.0,True,0.03137257695198059
691,217,161,1.0,True,0.03137257695198059
692,217,218,1.0,True,0.03137257695198059
693,217,264,1.0,True,0.03137257695198059
694,217,232,0.9935945868492126,True,0.03137257695198059
695,217,700,1.0,True,0.03137257695198059
696,217,700,1.0,True,0.03137257695198059
697,217,700,1.0,True,0.03137257695198059
698,217,700,1.0,True,0.03137257695198059
699,217,175,1.0,True,0.03137257695198059
700,217,152,0.9999992847442627,True,0.03137257695198059
701,217,151,1.0,True,0.03137257695198059
702,217,267,1.0,True,0.03137257695198059
703,217,171,1.0,True,0.03137257695198059
705,217,152,0.9999991655349731,True,0.03137257695198059
706,217,265,0.9999550580978394,True,0.03137257695198059
707,217,204,1.0,True,0.03137257695198059
708,217,620,1.0,True,0.03137257695198059
709,217,218,1.0,True,0.03137257695198059
710,217,160,1.0,True,0.03137257695198059
711,217,256,1.0,True,0.03137257695198059
712,217,244,1.0,True,0.03137257695198059
713,217,218,1.0,True,0.03137257695198059
714,217,156,1.0,True,0.03137257695198059
715,217,161,1.0,True,0.03137257695198059
716,217,157,1.0,True,0.03137257695198059
717,217,212,1.0,True,0.03137257695198059
718,217,218,1.0,True,0.03137257695198059
719,217,761,1.0,True,0.03137257695198059
720,217,700,1.0,True,0.03137257695198059
721,217,216,1.0,True,0.03137257695198059
722,217,213,1.0,True,0.03137257695198059
723,217,179,1.0,True,0.03137257695198059
724,217,213,1.0,True,0.03137257695198059
725,217,247,1.0,True,0.03137257695198059
726,217,998,0.9941632151603699,True,0.03137257695198059
727,217,151,1.0,True,0.03137257695198059
728,217,359,0.999883770942688,True,0.03137257695198059
729,217,700,1.0,True,0.03137257695198059
730,217,218,1.0,True,0.03137257695198059
731,217,700,1.0,True,0.03137257695198059
732,217,898,1.0,True,0.03137257695198059
733,217,213,1.0,True,0.03137257695198059
734,217,169,1.0,True,0.03137257695198059
735,217,611,1.0,True,0.03137257695198059
736,217,240,1.0,True,0.03137257695198059
737,217,203,1.0,True,0.03137257695198059
738,217,539,1.0,True,0.03137257695198059
739,217,264,1.0,True,0.03137257695198059
740,217,511,1.0,True,0.03137257695198059
741,217,166,1.0,True,0.03137257695198059
742,217,175,1.0,True,0.03137257695198059
743,217,434,1.0,True,0.03137257695198059
744,217,539,1.0,True,0.03137257695198059
745,217,851,1.0,True,0.03137257695198059
746,217,162,1.0,True,0.03137257695198059
747,217,282,1.0,True,0.03137257695198059
748,217,161,1.0,True,0.03137257695198059
749,217,157,1.0,True,0.03137257695198059
750,217,216,1.0,True,0.03137257695198059
751,217,264,1.0,True,0.03137257695198059
752,217,257,0.9999998807907104,True,0.03137257695198059
753,217,205,1.0,True,0.03137257695198059
754,217,543,1.0,True,0.03137257695198059
756,217,239,1.0,True,0.03137257695198059
757,217,264,1.0,True,0.03137257695198059
758,217,169,1.0,True,0.03137257695198059
759,217,700,1.0,True,0.03137257695198059
760,217,264,1.0,True,0.03137257695198059
761,217,156,1.0,True,0.03137257695198059
762,217,673,1.0,True,0.03137257695198059
763,217,253,1.0,True,0.03137257695198059
764,217,611,1.0,True,0.03137257695198059
765,217,264,1.0,True,0.03137257695198059
766,217,166,1.0,True,0.03137257695198059
767,217,173,1.0,True,0.03137257695198059
768,217,987,0.9999990463256836,True,0.03137257695198059
769,217,172,1.0,True,0.03137257695198059
770,217,162,1.0,True,0.03137257695198059
771,217,232,0.9997462630271912,True,0.03137257695198059
772,217,256,1.0,True,0.03137257695198059
773,217,162,1.0,True,0.03137257695198059
774,217,156,1.0,True,0.03137257695198059
775,217,67,1.0,True,0.03137257695198059
776,217,676,1.0,True,0.03137257695198059
777,217,232,0.9995723366737366,True,0.03137257695198059
778,217,151,1.0,True,0.03137257695198059
779,217,230,1.0,True,0.03137257695198059
780,217,201,1.0,True,0.03137257695198059
781,217,151,1.0,True,0.03137257695198059
787,482,748,1.0,True,0.03137257695198059
795,482,904,1.0,True,0.03137257695198059
800,482,754,1.0,True,0.03137257695198059
801,482,745,1.0,True,0.03137257695198059
802,482,796,1.0,True,0.03137257695198059
804,482,378,1.0,True,0.03137257695198059
806,482,759,1.0,True,0.03137257695198059
807,482,844,1.0,True,0.03137257695198059
808,482,636,1.0,True,0.03137257695198059
810,482,842,1.0,True,0.03137257695198059
812,482,464,1.0,True,0.03137257695198059
818,482,678,1.0,True,0.03137257695198059
819,482,622,1.0,True,0.03137257695198059
820,482,55,0.9987080097198486,True,0.03137257695198059
823,482,754,1.0,True,0.03137257695198059
825,482,805,1.0,True,0.03137257695198059
826,482,700,1.0,True,0.03137257695198059
828,482,751,0.9999994039535522,True,0.03137257695198059
830,482,464,1.0,True,0.03137257695198059
831,482,893,1.0,True,0.03137257695198059
832,482,893,1.0,True,0.03137257695198059
833,482,777,1.0,True,0.03137257695198059
834,482,216,1.0,True,0.03137257695198059
835,482,710,1.0,True,0.03137257695198059
836,482,874,1.0,True,0.03137257695198059
838,482,477,1.0,True,0.03137257695198059
840,482,592,1.0,True,0.03137257695198059
842,482,717,1.0,True,0.03137257695198059
843,482,707,1.0,True,0.03137257695198059
844,482,893,1.0,True,0.03137257695198059
847,482,787,1.0,True,0.03137257695198059
849,482,811,1.0,True,0.03137257695198059
851,482,895,0.9999998807907104,True,0.03137257695198059
852,482,485,1.0,True,0.03137257695198059
853,482,777,1.0,True,0.03137257695198059
856,482,620,0.9999997615814209,True,0.03137257695198059
858,482,361,1.0,True,0.03137257695198059
861,482,662,1.0,True,0.03137257695198059
863,482,956,1.0,True,0.03137257695198059
865,482,754,1.0,True,0.03137257695198059
866,482,492,1.0,True,0.03137257695198059
867,482,675,1.0,True,0.03137257695198059
871,482,741,1.0,True,0.03137257695198059
873,482,408,1.0,True,0.03137257695198059
874,482,583,1.0,True,0.03137257695198059
875,482,356,0.9999096393585205,True,0.03137257695198059
877,482,656,1.0,True,0.03137257695198059
883,482,662,1.0,True,0.03137257695198059
888,482,893,1.0,True,0.03137257695198059
889,482,591,1.0,True,0.03137257695198059
890,482,41,1.0,True,0.03137257695198059
892,482,84,1.0,True,0.03137257695198059
894,482,414,1.0,True,0.03137257695198059
897,482,587,1.0,True,0.03137257695198059
900,482,477,0.9999998807907104,True,0.03137257695198059
901,482,706,1.0,True,0.03137257695198059
902,482,893,1.0,True,0.03137257695198059
903,482,827,1.0,True,0.03137257695198059
904,482,893,1.0,True,0.03137257695198059
905,482,531,1.0,True,0.03137257695198059
907,482,893,1.0,True,0.03137257695198059
909,482,597,1.0,True,0.03137257695198059
911,482,685,1.0,True,0.03137257695198059
912,482,859,1.0,True,0.03137257695198059
913,482,748,1.0,True,0.03137257695198059
914,482,772,1.0,True,0.03137257695198059
915,482,732,1.0,True,0.03137257695198059
916,482,732,1.0,True,0.03137257695198059
917,482,584,1.0,True,0.03137257695198059
919,482,82,0.7974718809127808,True,0.03137257695198059
922,482,893,1.0,True,0.03137257695198059
923,482,485,1.0,True,0.03137257695198059
927,482,710,1.0,True,0.03137257695198059
928,482,530,1.0,True,0.03137257695198059
929,482,732,1.0,True,0.03137257695198059
931,482,893,1.0,True,0.03137257695198059
932,482,893,1.0,True,0.03137257695198059
936,482,643,1.0,True,0.03137257695198059
937,482,855,1.0,True,0.03137257695198059
938,482,674,1.0,True,0.03137257695198059
939,482,902,1.0,True,0.03137257695198059
940,482,414,1.0,True,0.03137257695198059
941,482,902,1.0,True,0.03137257695198059
942,482,678,1.0,True,0.03137257695198059
943,482,714,1.0,True,0.03137257695198059
944,482,909,1.0,True,0.03137257695198059
945,482,615,1.0,True,0.03137257695198059
947,482,748,1.0,True,0.03137257695198059
948,482,684,1.0,True,0.03137257695198059
951,482,434,1.0,True,0.03137257695198059
952,482,558,1.0,True,0.03137257695198059
953,482,714,1.0,True,0.03137257695198059
954,482,492,1.0,True,0.03137257695198059
955,482,830,1.0,True,0.03137257695198059
956,482,893,1.0,True,0.03137257695198059
957,482,748,1.0,True,0.03137257695198059
959,482,844,1.0,True,0.03137257695198059
960,482,592,1.0,True,0.03137257695198059
961,482,893,0.9999998807907104,True,0.03137257695198059
962,482,811,1.0,True,0.03137257695198059
963,482,378,1.0,True,0.03137257695198059
964,482,464,1.0,True,0.03137257695198059
965,482,777,1.0,True,0.03137257695198059
967,482,636,0.9999998807907104,True,0.03137257695198059
969,482,897,1.0,True,0.03137257695198059
970,482,893,1.0,True,0.03137257695198059
971,482,530,1.0,True,0.03137257695198059
972,482,106,0.9999997615814209,True,0.03137257695198059
973,482,485,1.0,True,0.03137257695198059
974,482,772,1.0,True,0.03137257695198059
975,482,710,1.0,True,0.03137257695198059
976,482,446,1.0,True,0.03137257695198059
979,482,636,1.0,True,0.03137257695198059
980,482,587,1.0,True,0.03137257695198059
981,482,587,1.0,True,0.03137257695198059
982,482,759,1.0,True,0.03137257695198059
983,482,787,1.0,True,0.03137257695198059
985,482,999,1.0,True,0.03137257695198059
987,482,584,1.0,True,0.03137257695198059
990,482,626,1.0,True,0.03137257695198059
991,482,911,1.0,True,0.03137257695198059
992,482,635,1.0,True,0.03137257695198059
994,482,748,1.0,True,0.03137257695198059
995,482,192,1.0,True,0.03137257695198059
996,482,893,1.0,True,0.03137257695198059
998,482,877,1.0,True,0.03137257695198059
1000,482,777,1.0,True,0.03137257695198059
1002,482,591,1.0,True,0.03137257695198059
1003,482,746,1.0,True,0.03137257695198059
1010,482,700,1.0,True,0.03137257695198059
1011,482,464,1.0,True,0.03137257695198059
1014,482,746,1.0,True,0.03137257695198059
1015,482,524,0.9999822378158569,True,0.03137257695198059
1017,482,758,1.0,True,0.03137257695198059
1019,482,732,1.0,True,0.03137257695198059
1020,482,492,1.0,True,0.03137257695198059
1023,482,635,1.0,True,0.03137257695198059
1024,482,489,1.0,True,0.03137257695198059
1025,482,678,1.0,True,0.03137257695198059
1026,482,480,1.0,True,0.03137257695198059
1030,482,769,1.0,True,0.03137257695198059
1033,482,446,1.0,True,0.03137257695198059
1034,482,477,1.0,True,0.03137257695198059
1036,482,464,1.0,True,0.03137257695198059
1039,482,632,1.0,True,0.03137257695198059
1040,482,748,1.0,True,0.03137257695198059
1041,482,615,1.0,True,0.03137257695198059
1042,482,700,1.0,True,0.03137257695198059
1049,482,464,1.0,True,0.03137257695198059
1050,482,772,1.0,True,0.03137257695198059
1051,482,197,1.0,True,0.03137257695198059
1054,482,759,1.0,True,0.03137257695198059
1056,482,613,1.0,True,0.03137257695198059
1057,482,893,0.9999998807907104,True,0.03137257695198059
1058,482,477,1.0,True,0.03137257695198059
1059,482,999,1.0,True,0.03137257695198059
1061,482,882,1.0,True,0.03137257695198059
1062,482,431,1.0,True,0.03137257695198059
1064,482,487,1.0,True,0.03137257695198059
1066,482,868,1.0,True,0.03137257695198059
1068,482,593,1.0,True,0.03137257695198059
1074,482,878,0.5240336060523987,True,0.03137257695198059
1075,482,855,1.0,True,0.03137257695198059
1077,482,777,1.0,True,0.03137257695198059
1078,482,754,1.0,True,0.03137257695198059
1079,482,759,0.9999994039535522,True,0.03137257695198059
1080,482,882,1.0,True,0.03137257695198059
1081,482,700,1.0,True,0.03137257695198059
1083,482,439,1.0,True,0.03137257695198059
1084,482,597,1.0,True,0.03137257695198059
1087,482,746,1.0,True,0.03137257695198059
1088,482,709,1.0,True,0.03137257695198059
1091,482,469,1.0,True,0.03137257695198059
1093,482,473,1.0,True,0.03137257695198059
1094,482,530,1.0,True,0.03137257695198059
1097,482,487,1.0,True,0.03137257695198059
1098,482,798,1.0,True,0.03137257695198059
1099,482,636,1.0,True,0.03137257695198059
1101,482,746,1.0,True,0.03137257695198059
1102,482,643,1.0,True,0.03137257695198059
1103,482,641,1.0,True,0.03137257695198059
1104,482,811,1.0,True,0.03137257695198059
1110,482,700,1.0,True,0.03137257695198059
1111,482,787,1.0,True,0.03137257695198059
1113,482,709,1.0,True,0.03137257695198059
1114,482,662,1.0,True,0.03137257695198059
1115,482,530,1.0,True,0.03137257695198059
1118,482,759,1.0,True,0.03137257695198059
1120,482,746,1.0,True,0.03137257695198059
1121,482,558,1.0,True,0.03137257695198059
1122,482,518,1.0,True,0.03137257695198059
1124,482,620,1.0,True,0.03137257695198059
1125,482,893,1.0,True,0.03137257695198059
1127,482,893,0.9999997615814209,True,0.03137257695198059
1129,482,746,1.0,True,0.03137257695198059
1132,482,539,1.0,True,0.03137257695198059
1135,482,745,1.0,True,0.03137257695198059
1139,491,879,1.0,True,0.03137257695198059
1140,491,749,1.0,True,0.03137257695198059
1141,491,171,1.0,True,0.03137257695198059
1142,491,740,1.0,True,0.03137257695198059
1143,491,630,1.0,True,0.03137257695198059
1144,491,356,0.9999644756317139,True,0.03137257695198059
1145,491,496,1.0,True,0.03137257695198059
1146,491,465,1.0,True,0.03137257695198059
1147,491,358,1.0,True,0.03137257695198059
1148,491,975,1.0,True,0.03137257695198059
1149,491,882,1.0,True,0.03137257695198059
1150,491,587,1.0,True,0.03137257695198059
1151,491,956,1.0,True,0.03137257695198059
1152,491,856,1.0,True,0.03137257695198059
1153,491,217,1.0,True,0.03137257695198059
1154,491,870,1.0,True,0.03137257695198059
1155,491,462,1.0,True,0.03137257695198059
1156,491,609,1.0,True,0.03137257695198059
1157,491,700,1.0,True,0.03137257695198059
1158,491,597,1.0,True,0.03137257695198059
1159,491,573,1.0,True,0.03137257695198059
1160,491,701,1.0,True,0.03137257695198059
1161,491,487,1.0,True,0.03137257695198059
1162,491,216,1.0,True,0.03137257695198059
1163,491,666,1.0,True,0.03137257695198059
1164,491,371,1.0,True,0.03137257695198059
1165,491,865,1.0,True,0.03137257695198059
1166,491,790,1.0,True,0.03137257695198059
1167,491,865,1.0,True,0.03137257695198059
1168,491,377,1.0,True,0.03137257695198059
1169,491,363,1.0,True,0.03137257695198059
1170,491,63,1.0,True,0.03137257695198059
1171,491,981,0.9999970197677612,True,0.03137257695198059
1172,491,987,0.9999938011169434,True,0.03137257695198059
1173,491,474,1.0,True,0.03137257695198059
1174,491,618,1.0,True,0.03137257695198059
1175,491,650,1.0,True,0.03137257695198059
1176,491,238,0.9999996423721313,True,0.03137257695198059
1177,491,777,1.0,True,0.03137257695198059
1178,491,748,1.0,True,0.03137257695198059
1179,491,60,1.0,True,0.03137257695198059
1180,491,625,1.0,True,0.03137257695198059
1181,491,750,1.0,True,0.03137257695198059
1182,491,865,1.0,True,0.03137257695198059
1183,491,512,1.0,True,0.03137257695198059
1184,491,361,1.0,True,0.03137257695198059
1185,491,903,1.0,True,0.03137257695198059
1186,491,254,1.0,True,0.03137257695198059
1187,491,359,0.9935114979743958,True,0.03137257695198059
1188,491,640,1.0,True,0.03137257695198059
