dataset_index,true_label,adv_pred,adv_conf,attack_success
919,482,482,0.12343340367078781,False
922,482,482,0.12201404571533203,False
923,482,485,0.26958319544792175,True
927,482,632,0.09615508466959,True
928,482,482,0.13701187074184418,False
929,482,732,0.141354501247406,True
931,482,485,0.12362206727266312,True
932,482,632,0.2073790580034256,True
936,482,482,0.13250009715557098,False
937,482,482,0.3402222692966461,False
938,482,662,0.05831995606422424,True
939,482,482,0.4295305013656616,False
940,482,754,0.09896352142095566,True
941,482,635,0.19026291370391846,True
942,482,482,0.24676388502120972,False
943,482,485,0.2041170597076416,True
944,482,848,0.1461205631494522,True
945,482,485,0.18394911289215088,True
947,482,482,0.1926274448633194,False
948,482,482,0.24192678928375244,False
951,482,848,0.1608625203371048,True
952,482,485,0.48858514428138733,True
953,482,482,0.17382845282554626,False
954,482,754,0.3460007905960083,True
955,482,481,0.06439659744501114,True
956,482,482,0.08299320936203003,False
957,482,790,0.04572897404432297,True
959,482,482,0.1681496500968933,False
960,482,632,0.10015062242746353,True
961,482,507,0.3879355490207672,True
962,482,482,0.19656436145305634,False
963,482,482,0.1062360554933548,False
964,482,482,0.2594110667705536,False
965,482,482,0.16965901851654053,False
967,482,482,0.32693418860435486,False
969,482,754,0.0681999996304512,True
970,482,485,0.18466778099536896,True
971,482,848,0.28308504819869995,True
972,482,482,0.15536615252494812,False
973,482,485,0.4563015401363373,True
974,482,482,0.3217165172100067,False
975,482,710,0.05772784724831581,True
976,482,446,0.1707492619752884,True
979,482,482,0.25295066833496094,False
980,482,451,0.03634047135710716,True
981,482,491,0.12508758902549744,True
982,482,485,0.13212347030639648,True
983,482,485,0.15405425429344177,True
985,482,485,0.15017451345920563,True
987,482,485,0.1491929143667221,True
990,482,811,0.08619966357946396,True
991,482,685,0.2766323387622833,True
992,482,482,0.15683038532733917,False
994,482,481,0.24240411818027496,True
995,482,482,0.1794162392616272,False
996,482,848,0.12657271325588226,True
998,482,754,0.043987780809402466,True
1000,482,848,0.18366575241088867,True
1002,482,481,0.1761956363916397,True
1003,482,482,0.2095586210489273,False
1010,482,530,0.023250583559274673,True
1011,482,482,0.2701054513454437,False
1014,482,746,0.1770094484090805,True
1015,482,524,0.38344255089759827,True
1017,482,482,0.11446550488471985,False
1019,482,848,0.1537686288356781,True
1020,482,485,0.23292821645736694,True
1023,482,482,0.09425246715545654,False
1024,482,481,0.05685443431138992,True
1025,482,485,0.14016905426979065,True
1026,482,480,0.17505395412445068,True
1030,482,485,0.20272551476955414,True
1033,482,848,0.08037924021482468,True
1034,482,485,0.1359667330980301,True
1036,482,482,0.18132330477237701,False
1039,482,632,0.22585546970367432,True
1040,482,485,0.16111014783382416,True
1041,482,597,0.038602497428655624,True
1042,482,482,0.18316550552845,False
1049,482,759,0.10979938507080078,True
1050,482,710,0.05414304509758949,True
1051,482,485,0.12660913169384003,True
1054,482,754,0.22748367488384247,True
1056,482,482,0.10332856327295303,False
1057,482,632,0.15757083892822266,True
1058,482,597,0.036299996078014374,True
1059,482,482,0.17459295690059662,False
1061,482,482,0.11916667968034744,False
1062,482,482,0.1871384233236313,False
1064,482,485,0.13453558087348938,True
1066,482,754,0.0490700863301754,True
1068,482,485,0.2815242409706116,True
1074,482,674,0.14743731915950775,True
1075,482,848,0.12659619748592377,True
1077,482,485,0.15486180782318115,True
1078,482,482,0.21294298768043518,False
1079,482,754,0.0870734304189682,True
1080,482,482,0.25247856974601746,False
1081,482,848,0.10345333814620972,True
1083,482,482,0.030332697555422783,False
1084,482,482,0.24154114723205566,False
1087,482,482,0.13218531012535095,False
1088,482,482,0.14949260652065277,False
1091,482,482,0.28169575333595276,False
1093,482,759,0.2236487865447998,True
1094,482,481,0.09037362039089203,True
1097,482,487,0.3873124420642853,True
1098,482,481,0.05635451152920723,True
1099,482,482,0.3585056960582733,False
1101,482,485,0.18412233889102936,True
1102,482,482,0.22517119348049164,False
1103,482,613,0.05067680776119232,True
1104,482,482,0.35418900847435,False
1110,482,571,0.07394807785749435,True
1111,482,848,0.1363188773393631,True
1113,482,485,0.21636515855789185,True
1114,482,754,0.15269127488136292,True
1115,482,754,0.13241975009441376,True
1118,482,848,0.10561174154281616,True
1120,482,485,0.2894740700721741,True
1121,482,848,0.15368568897247314,True
1122,482,482,0.21468602120876312,False
1124,482,485,0.41035622358322144,True
1125,482,848,0.2641400098800659,True
1127,482,662,0.2599363625049591,True
1129,482,482,0.17519357800483704,False
1132,482,481,0.10605397075414658,True
1135,482,848,0.12338142096996307,True
1139,491,795,0.035809021443128586,True
1140,491,491,0.07717488706111908,False
1141,491,491,0.06364977359771729,False
1142,491,740,0.5401195287704468,True
1143,491,491,0.16380998492240906,False
1144,491,491,0.23431526124477386,False
1145,491,845,0.1066577285528183,True
1146,491,465,0.1797914355993271,True
1147,491,491,0.07586570084095001,False
1148,491,491,0.09728983789682388,False
1149,491,491,0.18582546710968018,False
1150,491,491,0.06505589932203293,False
1151,491,491,0.036307740956544876,False
1152,491,491,0.0355788990855217,False
1153,491,66,0.13775387406349182,True
1154,491,621,0.0811302661895752,True
1155,491,862,0.0674729198217392,True
1156,491,491,0.0876859724521637,False
1157,491,745,0.044653333723545074,True
1158,491,597,0.037612784653902054,True
1159,491,491,0.19425420463085175,False
1160,491,491,0.024212058633565903,False
1161,491,491,0.1485743522644043,False
1162,491,491,0.24634815752506256,False
1163,491,491,0.2664106786251068,False
1164,491,583,0.021844685077667236,True
1165,491,634,0.060747016221284866,True
1166,491,491,0.03879960626363754,False
1167,491,740,0.13785693049430847,True
1168,491,491,0.11968161910772324,False
1169,491,52,0.048660069704055786,True
1170,491,63,0.13245342671871185,True
1171,491,981,0.2318938970565796,True
1172,491,491,0.050610076636075974,False
1173,491,491,0.18750645220279694,False
1174,491,491,0.09137727320194244,False
1175,491,491,0.10090161859989166,False
1176,491,899,0.04140085726976395,True
1177,491,491,0.06734925508499146,False
1178,491,491,0.12576039135456085,False
1179,491,491,0.028337039053440094,False
1180,491,491,0.339494913816452,False
1181,491,491,0.23893123865127563,False
1182,491,880,0.08623599261045456,True
1183,491,491,0.2605535387992859,False
1184,491,491,0.15689899027347565,False
1185,491,903,0.37503501772880554,True
1186,491,491,0.04372480884194374,False
1187,491,880,0.12220700830221176,True
1188,491,491,0.48597821593284607,False
